Name,Symptom,Age,Gender,Back,Chest,Triceps,Bicep/Forearm,Quadriceps,Hamstrings/Glutes,Calf/Abductor,Core/Ab,Shoulder,Mobility
Huntington's,Balancing issues,30-50,F,"lat-pull-down,dumbbell-row,superman,dumbbell-pullover,romanian-deadlift","chest-flyes,incline-bench-press,pushup,decline-bench-press,incline-pushup","tricep-extension,close-grip-bench-press,diamond-push-up,skull-crusher,tricep-rope-pull-down","preacher-curls,chin-ups,reverse-curls,zottman-curls,farmer's-walk","deadlift,pistol-squat,reverse-lunge,kettleball-sumo-squat,forward-lunge","glute-bridge,hip-thrust,walking-lunge,step-up,kettleball-swing","seated-calf-raise,donkey-calf-exercise,cable-hip-abduction,resistance-band-lateral-walk,skipping","superman,glute-bridge,side-plank,deadlift,pull-up","seated-front-raise,seated-dumbbell-shrug,seated-rear-delt-fly,seated-dumbbell-shoulder-fly,seated-cable-row","cycling,treadmill,seated-leg-extension,lat-pull-down,seated-chest-press"
Huntington's,Balancing issues,30-50,M,"lat-pull-down,dumbbell-row,pull-up,dumbbell-pullover,romanian-deadlift","chest-flyes,incline-bench-press,dumbbell-pullover,decline-bench-press,incline-pushup","tricep-extension,close-grip-bench-press,overhead-tricep-extension,skull-crusher,tricep-rope-pull-down","preacher-curls,chin-ups,concentration-curls,zottman-curls,farmer's-walk","deadlift,pistol-squat,leg-press,kettleball-sumo-squat,forward-lunge","glute-bridge,hip-thrust,glute-hamstring-raise,step-up,kettleball-swing","seated-calf-raise,donkey-calf-exercise,calf-press,resistance-band-lateral-walk,skipping","superman,side-plank,bird-dog,deadlift,pull-up","seated-front-raise,seated-dumbbell-shrug,resistance-band-external-rotation,seated-dumbbell-shoulder-fly,seated-cable-row","cycling,treadmill,standing-calf-raise,lat-pull-down,seated-chest-press"
Huntington's,Balancing issues,30-50,F,"lat-pull-down,superman,pull-up,dumbbell-pullover,romanian-deadlift","chest-flyes,pushup,dumbbell-pullover,decline-bench-press,incline-pushup","tricep-extension,diamond-push-up,overhead-tricep-extension,skull-crusher,tricep-rope-pull-down","preacher-curls,reverse-curls,concentration-curls,zottman-curls,farmer's-walk","deadlift,reverse-lunge,leg-press,kettleball-sumo-squat,forward-lunge","glute-bridge,walking-lunge,glute-hamstring-raise,step-up,kettleball-swing","seated-calf-raise,cable-hip-abduction,calf-press,resistance-band-lateral-walk,skipping","superman,glute-bridge,bird-dog,deadlift,pull-up","seated-front-raise,seated-rear-delt-fly,resistance-band-external-rotation,seated-dumbbell-shoulder-fly,seated-cable-row","cycling,seated-leg-extension,standing-calf-raise,lat-pull-down,seated-chest-press"
Huntington's,Balancing issues,30-50,M,"resistance-band-pull-apart,deadlift,lat-pull-down,back-extension,dumbbell-row","cable-crossover,barbell-bench-press,chest-flyes,chest-dips,incline-bench-press","tricep-dip,rope-pushdown,tricep-extension,tricep-kickback,close-grip-bench-press","pull-up,bicep-curls,preacher-curls,hammer-curls,chin-ups","single-leg-squat,bulgarian-split-squat,deadlift,barbell-squat,pistol-squat","single-leg-romanian-deadlift,bulgarian-split-squat,glute-bridge,single-leg-squat,hip-thrust","standing-calf-raise,side-leg-raise,seated-calf-raise,clamshell-exercise,donkey-calf-exercise","plank,crunch,superman,dead-bug,glute-bridge","seated-shoulder-press,seated-lateral-raise,seated-front-raise,resistance-band-shoulder-press,seated-dumbbell-shrug","leg-press,seated-row,cycling,elliptical-trainer,treadmill"
Huntington's,Balancing issues,30-50,F,"resistance-band-pull-apart,deadlift,lat-pull-down,back-extension,superman","cable-crossover,barbell-bench-press,chest-flyes,chest-dips,pushup","tricep-dip,rope-pushdown,tricep-extension,tricep-kickback,diamond-push-up","pull-up,bicep-curls,preacher-curls,hammer-curls,reverse-curls","single-leg-squat,bulgarian-split-squat,deadlift,barbell-squat,reverse-lunge","single-leg-romanian-deadlift,bulgarian-split-squat,glute-bridge,single-leg-squat,walking-lunge","standing-calf-raise,side-leg-raise,seated-calf-raise,clamshell-exercise,cable-hip-abduction","plank,crunch,superman,dead-bug,side-plank","seated-shoulder-press,seated-lateral-raise,seated-front-raise,resistance-band-shoulder-press,seated-rear-delt-fly","leg-press,seated-row,cycling,elliptical-trainer,seated-leg-extension"
Huntington's,Balancing issues,30-50,M,"resistance-band-pull-apart,deadlift,lat-pull-down,back-extension,pull-up","cable-crossover,barbell-bench-press,chest-flyes,chest-dips,dumbbell-pullover","tricep-dip,rope-pushdown,tricep-extension,tricep-kickback,overhead-tricep-extension","pull-up,bicep-curls,preacher-curls,hammer-curls,concentration-curls","single-leg-squat,bulgarian-split-squat,deadlift,barbell-squat,leg-press","single-leg-romanian-deadlift,bulgarian-split-squat,glute-bridge,single-leg-squat,glute-hamstring-raise","standing-calf-raise,side-leg-raise,seated-calf-raise,clamshell-exercise,calf-press","plank,crunch,superman,dead-bug,bird-dog","seated-shoulder-press,seated-lateral-raise,seated-front-raise,resistance-band-shoulder-press,resistance-band-external-rotation","leg-press,seated-row,cycling,elliptical-trainer,standing-calf-raise"
Huntington's,Balancing issues,30-50,F,"resistance-band-pull-apart,deadlift,lat-pull-down,back-extension,dumbbell-pullover","cable-crossover,barbell-bench-press,chest-flyes,chest-dips,decline-bench-press","tricep-dip,rope-pushdown,tricep-extension,tricep-kickback,skull-crusher","pull-up,bicep-curls,preacher-curls,hammer-curls,zottman-curls","single-leg-squat,bulgarian-split-squat,deadlift,barbell-squat,kettleball-sumo-squat","single-leg-romanian-deadlift,bulgarian-split-squat,glute-bridge,single-leg-squat,step-up","standing-calf-raise,side-leg-raise,seated-calf-raise,clamshell-exercise,resistance-band-lateral-walk","plank,crunch,superman,dead-bug,deadlift","seated-shoulder-press,seated-lateral-raise,seated-front-raise,resistance-band-shoulder-press,seated-dumbbell-shoulder-fly","leg-press,seated-row,cycling,elliptical-trainer,lat-pull-down"
Huntington's,Balancing issues,30-50,M,"resistance-band-pull-apart,deadlift,lat-pull-down,back-extension,romanian-deadlift","cable-crossover,barbell-bench-press,chest-flyes,chest-dips,incline-pushup","tricep-dip,rope-pushdown,tricep-extension,tricep-kickback,tricep-rope-pull-down","pull-up,bicep-curls,preacher-curls,hammer-curls,farmer's-walk","single-leg-squat,bulgarian-split-squat,deadlift,barbell-squat,forward-lunge","single-leg-romanian-deadlift,bulgarian-split-squat,glute-bridge,single-leg-squat,kettleball-swing","standing-calf-raise,side-leg-raise,seated-calf-raise,clamshell-exercise,skipping","plank,crunch,superman,dead-bug,pull-up","seated-shoulder-press,seated-lateral-raise,seated-front-raise,resistance-band-shoulder-press,seated-cable-row","leg-press,seated-row,cycling,elliptical-trainer,seated-chest-press"
Huntington's,Balancing issues,30-50,F,"resistance-band-pull-apart,deadlift,lat-pull-down,dumbbell-row,superman","cable-crossover,barbell-bench-press,chest-flyes,incline-bench-press,pushup","tricep-dip,rope-pushdown,tricep-extension,close-grip-bench-press,diamond-push-up","pull-up,bicep-curls,preacher-curls,chin-ups,reverse-curls","single-leg-squat,bulgarian-split-squat,deadlift,pistol-squat,reverse-lunge","single-leg-romanian-deadlift,bulgarian-split-squat,glute-bridge,hip-thrust,walking-lunge","standing-calf-raise,side-leg-raise,seated-calf-raise,donkey-calf-exercise,cable-hip-abduction","plank,crunch,superman,glute-bridge,side-plank","seated-shoulder-press,seated-lateral-raise,seated-front-raise,seated-dumbbell-shrug,seated-rear-delt-fly","leg-press,seated-row,cycling,treadmill,seated-leg-extension"
Huntington's,Balancing issues,30-50,M,"resistance-band-pull-apart,deadlift,lat-pull-down,dumbbell-row,pull-up","cable-crossover,barbell-bench-press,chest-flyes,incline-bench-press,dumbbell-pullover","tricep-dip,rope-pushdown,tricep-extension,close-grip-bench-press,overhead-tricep-extension","pull-up,bicep-curls,preacher-curls,chin-ups,concentration-curls","single-leg-squat,bulgarian-split-squat,deadlift,pistol-squat,leg-press","single-leg-romanian-deadlift,bulgarian-split-squat,glute-bridge,hip-thrust,glute-hamstring-raise","standing-calf-raise,side-leg-raise,seated-calf-raise,donkey-calf-exercise,calf-press","plank,crunch,superman,glute-bridge,bird-dog","seated-shoulder-press,seated-lateral-raise,seated-front-raise,seated-dumbbell-shrug,resistance-band-external-rotation","leg-press,seated-row,cycling,treadmill,standing-calf-raise"
Huntington's,Balancing issues,30-50,F,"resistance-band-pull-apart,deadlift,lat-pull-down,dumbbell-row,dumbbell-pullover","cable-crossover,barbell-bench-press,chest-flyes,incline-bench-press,decline-bench-press","tricep-dip,rope-pushdown,tricep-extension,close-grip-bench-press,skull-crusher","pull-up,bicep-curls,preacher-curls,chin-ups,zottman-curls","single-leg-squat,bulgarian-split-squat,deadlift,pistol-squat,kettleball-sumo-squat","single-leg-romanian-deadlift,bulgarian-split-squat,glute-bridge,hip-thrust,step-up","standing-calf-raise,side-leg-raise,seated-calf-raise,donkey-calf-exercise,resistance-band-lateral-walk","plank,crunch,superman,glute-bridge,deadlift","seated-shoulder-press,seated-lateral-raise,seated-front-raise,seated-dumbbell-shrug,seated-dumbbell-shoulder-fly","leg-press,seated-row,cycling,treadmill,lat-pull-down"
Huntington's,Balancing issues,30-50,M,"resistance-band-pull-apart,deadlift,lat-pull-down,dumbbell-row,romanian-deadlift","cable-crossover,barbell-bench-press,chest-flyes,incline-bench-press,incline-pushup","tricep-dip,rope-pushdown,tricep-extension,close-grip-bench-press,tricep-rope-pull-down","pull-up,bicep-curls,preacher-curls,chin-ups,farmer's-walk","single-leg-squat,bulgarian-split-squat,deadlift,pistol-squat,forward-lunge","single-leg-romanian-deadlift,bulgarian-split-squat,glute-bridge,hip-thrust,kettleball-swing","standing-calf-raise,side-leg-raise,seated-calf-raise,donkey-calf-exercise,skipping","plank,crunch,superman,glute-bridge,pull-up","seated-shoulder-press,seated-lateral-raise,seated-front-raise,seated-dumbbell-shrug,seated-cable-row","leg-press,seated-row,cycling,treadmill,seated-chest-press"
Huntington's,Balancing issues,30-50,F,"resistance-band-pull-apart,deadlift,lat-pull-down,superman,pull-up","cable-crossover,barbell-bench-press,chest-flyes,pushup,dumbbell-pullover","tricep-dip,rope-pushdown,tricep-extension,diamond-push-up,overhead-tricep-extension","pull-up,bicep-curls,preacher-curls,reverse-curls,concentration-curls","single-leg-squat,bulgarian-split-squat,deadlift,reverse-lunge,leg-press","single-leg-romanian-deadlift,bulgarian-split-squat,glute-bridge,walking-lunge,glute-hamstring-raise","standing-calf-raise,side-leg-raise,seated-calf-raise,cable-hip-abduction,calf-press","plank,crunch,superman,side-plank,bird-dog","seated-shoulder-press,seated-lateral-raise,seated-front-raise,seated-rear-delt-fly,resistance-band-external-rotation","leg-press,seated-row,cycling,seated-leg-extension,standing-calf-raise"
Huntington's,Balancing issues,30-50,M,"resistance-band-pull-apart,deadlift,lat-pull-down,superman,dumbbell-pullover","cable-crossover,barbell-bench-press,chest-flyes,pushup,decline-bench-press","tricep-dip,rope-pushdown,tricep-extension,diamond-push-up,skull-crusher","pull-up,bicep-curls,preacher-curls,reverse-curls,zottman-curls","single-leg-squat,bulgarian-split-squat,deadlift,reverse-lunge,kettleball-sumo-squat","single-leg-romanian-deadlift,bulgarian-split-squat,glute-bridge,walking-lunge,step-up","standing-calf-raise,side-leg-raise,seated-calf-raise,cable-hip-abduction,resistance-band-lateral-walk","plank,crunch,superman,side-plank,deadlift","seated-shoulder-press,seated-lateral-raise,seated-front-raise,seated-rear-delt-fly,seated-dumbbell-shoulder-fly","leg-press,seated-row,cycling,seated-leg-extension,lat-pull-down"
Huntington's,Balancing issues,30-50,F,"resistance-band-pull-apart,deadlift,lat-pull-down,superman,romanian-deadlift","cable-crossover,barbell-bench-press,chest-flyes,pushup,incline-pushup","tricep-dip,rope-pushdown,tricep-extension,diamond-push-up,tricep-rope-pull-down","pull-up,bicep-curls,preacher-curls,reverse-curls,farmer's-walk","single-leg-squat,bulgarian-split-squat,deadlift,reverse-lunge,forward-lunge","single-leg-romanian-deadlift,bulgarian-split-squat,glute-bridge,walking-lunge,kettleball-swing","standing-calf-raise,side-leg-raise,seated-calf-raise,cable-hip-abduction,skipping","plank,crunch,superman,side-plank,pull-up","seated-shoulder-press,seated-lateral-raise,seated-front-raise,seated-rear-delt-fly,seated-cable-row","leg-press,seated-row,cycling,seated-leg-extension,seated-chest-press"
Huntington's,Balancing issues,30-50,M,"resistance-band-pull-apart,deadlift,lat-pull-down,pull-up,dumbbell-pullover","cable-crossover,barbell-bench-press,chest-flyes,dumbbell-pullover,decline-bench-press","tricep-dip,rope-pushdown,tricep-extension,overhead-tricep-extension,skull-crusher","pull-up,bicep-curls,preacher-curls,concentration-curls,zottman-curls","single-leg-squat,bulgarian-split-squat,deadlift,leg-press,kettleball-sumo-squat","single-leg-romanian-deadlift,bulgarian-split-squat,glute-bridge,glute-hamstring-raise,step-up","standing-calf-raise,side-leg-raise,seated-calf-raise,calf-press,resistance-band-lateral-walk","plank,crunch,superman,bird-dog,deadlift","seated-shoulder-press,seated-lateral-raise,seated-front-raise,resistance-band-external-rotation,seated-dumbbell-shoulder-fly","leg-press,seated-row,cycling,standing-calf-raise,lat-pull-down"
Huntington's,Balancing issues,30-50,F,"resistance-band-pull-apart,deadlift,lat-pull-down,pull-up,romanian-deadlift","cable-crossover,barbell-bench-press,chest-flyes,dumbbell-pullover,incline-pushup","tricep-dip,rope-pushdown,tricep-extension,overhead-tricep-extension,tricep-rope-pull-down","pull-up,bicep-curls,preacher-curls,concentration-curls,farmer's-walk","single-leg-squat,bulgarian-split-squat,deadlift,leg-press,forward-lunge","single-leg-romanian-deadlift,bulgarian-split-squat,glute-bridge,glute-hamstring-raise,kettleball-swing","standing-calf-raise,side-leg-raise,seated-calf-raise,calf-press,skipping","plank,crunch,superman,bird-dog,pull-up","seated-shoulder-press,seated-lateral-raise,seated-front-raise,resistance-band-external-rotation,seated-cable-row","leg-press,seated-row,cycling,standing-calf-raise,seated-chest-press"
Huntington's,Balancing issues,30-50,M,"resistance-band-pull-apart,deadlift,lat-pull-down,dumbbell-pullover,romanian-deadlift","cable-crossover,barbell-bench-press,chest-flyes,decline-bench-press,incline-pushup","tricep-dip,rope-pushdown,tricep-extension,skull-crusher,tricep-rope-pull-down","pull-up,bicep-curls,preacher-curls,zottman-curls,farmer's-walk","single-leg-squat,bulgarian-split-squat,deadlift,kettleball-sumo-squat,forward-lunge","single-leg-romanian-deadlift,bulgarian-split-squat,glute-bridge,step-up,kettleball-swing","standing-calf-raise,side-leg-raise,seated-calf-raise,resistance-band-lateral-walk,skipping","plank,crunch,superman,deadlift,pull-up","seated-shoulder-press,seated-lateral-raise,seated-front-raise,seated-dumbbell-shoulder-fly,seated-cable-row","leg-press,seated-row,cycling,lat-pull-down,seated-chest-press"
Huntington's,Balancing issues,30-50,F,"resistance-band-pull-apart,deadlift,back-extension,dumbbell-row,superman","cable-crossover,barbell-bench-press,chest-dips,incline-bench-press,pushup","tricep-dip,rope-pushdown,tricep-kickback,close-grip-bench-press,diamond-push-up","pull-up,bicep-curls,hammer-curls,chin-ups,reverse-curls","single-leg-squat,bulgarian-split-squat,barbell-squat,pistol-squat,reverse-lunge","single-leg-romanian-deadlift,bulgarian-split-squat,single-leg-squat,hip-thrust,walking-lunge","standing-calf-raise,side-leg-raise,clamshell-exercise,donkey-calf-exercise,cable-hip-abduction","plank,crunch,dead-bug,glute-bridge,side-plank","seated-shoulder-press,seated-lateral-raise,resistance-band-shoulder-press,seated-dumbbell-shrug,seated-rear-delt-fly","leg-press,seated-row,elliptical-trainer,treadmill,seated-leg-extension"
Huntington's,Balancing issues,30-50,M,"resistance-band-pull-apart,deadlift,back-extension,dumbbell-row,pull-up","cable-crossover,barbell-bench-press,chest-dips,incline-bench-press,dumbbell-pullover","tricep-dip,rope-pushdown,tricep-kickback,close-grip-bench-press,overhead-tricep-extension","pull-up,bicep-curls,hammer-curls,chin-ups,concentration-curls","single-leg-squat,bulgarian-split-squat,barbell-squat,pistol-squat,leg-press","single-leg-romanian-deadlift,bulgarian-split-squat,single-leg-squat,hip-thrust,glute-hamstring-raise","standing-calf-raise,side-leg-raise,clamshell-exercise,donkey-calf-exercise,calf-press","plank,crunch,dead-bug,glute-bridge,bird-dog","seated-shoulder-press,seated-lateral-raise,resistance-band-shoulder-press,seated-dumbbell-shrug,resistance-band-external-rotation","leg-press,seated-row,elliptical-trainer,treadmill,standing-calf-raise"
Huntington's,Balancing issues,30-50,F,"resistance-band-pull-apart,deadlift,back-extension,dumbbell-row,dumbbell-pullover","cable-crossover,barbell-bench-press,chest-dips,incline-bench-press,decline-bench-press","tricep-dip,rope-pushdown,tricep-kickback,close-grip-bench-press,skull-crusher","pull-up,bicep-curls,hammer-curls,chin-ups,zottman-curls","single-leg-squat,bulgarian-split-squat,barbell-squat,pistol-squat,kettleball-sumo-squat","single-leg-romanian-deadlift,bulgarian-split-squat,single-leg-squat,hip-thrust,step-up","standing-calf-raise,side-leg-raise,clamshell-exercise,donkey-calf-exercise,resistance-band-lateral-walk","plank,crunch,dead-bug,glute-bridge,deadlift","seated-shoulder-press,seated-lateral-raise,resistance-band-shoulder-press,seated-dumbbell-shrug,seated-dumbbell-shoulder-fly","leg-press,seated-row,elliptical-trainer,treadmill,lat-pull-down"
